,id,trigger number,was followed,delay,e,n_date,n_hour,n_day,f_date,f_hour,f_day,group,send_time,viewed_time,age,gender,qual
1745,57,91,1.0,138,1,2015-03-01,19,Sun,2015-03-01,19,Sun,Daily,19:54:01,19:56:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1746,57,92,0.0,0,1,2015-05-01,18,Fri,1970-01-01,0,Thu,Daily,18:53:17,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1747,57,93,0.0,0,1,2015-06-01,20,Mon,1970-01-01,0,Thu,Daily,20:02:05,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1748,57,94,1.0,50692,1,2015-07-01,18,Wed,2015-08-01,8,Sat,Daily,18:44:01,08:48:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1749,57,95,0.0,0,1,2015-08-01,20,Sat,1970-01-01,0,Thu,Daily,20:51:27,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1750,57,96,1.0,4762,1,2015-09-01,18,Tue,2015-09-01,19,Tue,Daily,18:01:01,19:20:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1751,57,97,1.0,82913,1,2015-10-01,20,Thu,2015-11-01,19,Sun,Daily,20:16:54,19:18:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1752,57,98,1.0,43741,1,2015-11-01,20,Sun,2015-12-01,8,Tue,Daily,20:17:15,08:26:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1753,57,99,0.0,0,1,2015-12-01,20,Tue,1970-01-01,0,Thu,Daily,20:45:01,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1754,57,100,1.0,4731,1,2015-01-14,18,Wed,2015-01-14,20,Wed,Daily,18:50:26,20:09:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1755,57,101,1.0,11271,1,2015-01-15,18,Thu,2015-01-15,21,Thu,Daily,18:26:10,21:34:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1756,57,102,1.0,797,1,2015-01-16,19,Fri,2015-01-16,19,Fri,Daily,19:38:53,19:52:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1757,57,103,1.0,78984,1,2015-01-17,20,Sat,2015-01-18,18,Sun,Daily,20:31:01,18:27:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1758,57,104,1.0,75265,1,2015-01-18,18,Sun,2015-01-19,15,Mon,Daily,18:59:13,15:53:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1759,57,105,1.0,46362,1,2015-01-19,20,Mon,2015-01-20,8,Tue,Daily,20:02:09,08:54:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1760,57,106,1.0,72005,1,2015-01-20,19,Tue,2015-01-21,15,Wed,Daily,19:34:29,15:34:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1761,57,107,1.0,516,1,2015-01-21,19,Wed,2015-01-21,20,Wed,Daily,19:55:05,20:03:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1762,57,108,1.0,67753,1,2015-01-22,19,Thu,2015-01-23,14,Fri,Daily,19:15:07,14:04:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1763,57,109,0.0,0,1,2015-01-23,18,Fri,1970-01-01,0,Thu,Daily,18:12:42,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1764,57,110,1.0,15508,1,2015-01-24,18,Sat,2015-01-24,22,Sat,Daily,18:33:15,22:51:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1765,57,111,1.0,78687,1,2015-01-25,19,Sun,2015-01-26,17,Mon,Daily,19:56:17,17:47:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1766,57,112,1.0,934,1,2015-01-26,20,Mon,2015-01-26,20,Mon,Daily,20:16:01,20:31:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1767,57,113,1.0,42659,1,2015-01-27,20,Tue,2015-01-28,8,Wed,Daily,20:25:21,08:16:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1768,57,114,1.0,4418,1,2015-01-28,18,Wed,2015-01-28,20,Wed,Daily,18:52:17,20:05:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1769,57,115,0.0,0,1,2015-01-29,19,Thu,1970-01-01,0,Thu,Daily,19:53:04,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1770,57,116,0.0,0,1,2015-01-30,20,Fri,1970-01-01,0,Thu,Daily,20:51:20,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1771,57,117,0.0,0,1,2015-01-31,20,Sat,1970-01-01,0,Thu,Daily,20:48:26,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1772,57,118,1.0,4750,1,2015-01-02,18,Fri,2015-01-02,19,Fri,Daily,18:10:05,19:29:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1773,57,119,0.0,0,1,2015-02-02,18,Mon,1970-01-01,0,Thu,Daily,18:49:01,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1774,57,120,0.0,0,1,2015-04-02,20,Thu,1970-01-01,0,Thu,Daily,20:43:02,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1775,57,121,0.0,0,1,2015-05-02,20,Sat,1970-01-01,0,Thu,Daily,20:49:47,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1776,57,122,0.0,0,1,2015-06-02,20,Tue,1970-01-01,0,Thu,Daily,20:22:21,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1777,57,123,1.0,1099,1,2015-08-02,18,Sun,2015-08-02,18,Sun,Daily,18:09:41,18:28:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1778,57,124,1.0,40639,1,2015-10-02,20,Fri,2015-11-02,7,Mon,Daily,20:20:02,07:37:00,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1779,57,125,0.0,0,1,2015-11-02,20,Mon,1970-01-01,0,Thu,Daily,20:33:47,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1780,57,126,0.0,0,1,2015-02-13,20,Fri,1970-01-01,0,Thu,Daily,20:53:12,0,49.0,Male,"Diploma (non degree) e.g. HNC, HND"
1781,59,1,0.0,0,1,2014-09-24,21,Wed,1970-01-01,0,Thu,Occasional,21:15:06,0,41.0,Female,GCSEs / O levels or similar
1782,59,2,0.0,0,1,2014-09-28,18,Sun,1970-01-01,0,Thu,Occasional,18:02:01,0,41.0,Female,GCSEs / O levels or similar
1783,59,3,0.0,0,1,2014-01-10,19,Fri,1970-01-01,0,Thu,Occasional,19:28:20,0,41.0,Female,GCSEs / O levels or similar
1784,59,4,0.0,0,1,2014-05-10,19,Sat,1970-01-01,0,Thu,Occasional,19:22:57,0,41.0,Female,GCSEs / O levels or similar
1785,59,5,0.0,0,1,2014-08-10,20,Sun,1970-01-01,0,Thu,Occasional,20:33:32,0,41.0,Female,GCSEs / O levels or similar
1786,60,1,0.0,0,1,2014-12-11,19,Thu,1970-01-01,0,Thu,Occasional,19:14:33,0,48.0,Male,No formal educational qualifications
1787,60,2,0.0,0,1,2014-11-15,19,Sat,1970-01-01,0,Thu,Occasional,19:48:10,0,48.0,Male,No formal educational qualifications
1788,60,3,0.0,0,1,2014-11-18,20,Tue,1970-01-01,0,Thu,Occasional,20:39:14,0,48.0,Male,No formal educational qualifications
1789,60,4,0.0,0,1,2014-11-21,20,Fri,1970-01-01,0,Thu,Occasional,20:47:14,0,48.0,Male,No formal educational qualifications
1790,60,5,0.0,0,1,2014-11-24,18,Mon,1970-01-01,0,Thu,Occasional,18:39:11,0,48.0,Male,No formal educational qualifications
1791,60,6,0.0,0,1,2014-11-27,18,Thu,1970-01-01,0,Thu,Occasional,18:59:28,0,48.0,Male,No formal educational qualifications
1792,60,7,0.0,0,1,2014-11-30,18,Sun,1970-01-01,0,Thu,Occasional,18:20:14,0,48.0,Male,No formal educational qualifications
1793,60,8,0.0,0,1,2014-03-12,19,Wed,1970-01-01,0,Thu,Occasional,19:24:01,0,48.0,Male,No formal educational qualifications
1794,60,9,0.0,0,1,2014-06-12,20,Thu,1970-01-01,0,Thu,Occasional,20:44:01,0,48.0,Male,No formal educational qualifications
1795,60,10,0.0,0,1,2014-09-12,18,Fri,1970-01-01,0,Thu,Occasional,18:55:06,0,48.0,Male,No formal educational qualifications
1796,60,11,0.0,0,1,2014-12-12,19,Fri,1970-01-01,0,Thu,Occasional,19:40:32,0,48.0,Male,No formal educational qualifications
1797,60,12,0.0,0,1,2014-12-15,19,Mon,1970-01-01,0,Thu,Occasional,19:34:46,0,48.0,Male,No formal educational qualifications
1798,60,13,0.0,0,1,2014-12-18,20,Thu,1970-01-01,0,Thu,Occasional,20:59:16,0,48.0,Male,No formal educational qualifications
1799,60,14,0.0,0,1,2014-12-21,18,Sun,1970-01-01,0,Thu,Occasional,18:56:00,0,48.0,Male,No formal educational qualifications
1800,60,15,0.0,0,1,2014-12-24,18,Wed,1970-01-01,0,Thu,Occasional,18:09:29,0,48.0,Male,No formal educational qualifications
1801,60,16,0.0,0,1,2014-12-27,18,Sat,1970-01-01,0,Thu,Occasional,18:52:35,0,48.0,Male,No formal educational qualifications
1802,60,17,0.0,0,1,2014-12-30,20,Tue,1970-01-01,0,Thu,Occasional,20:50:49,0,48.0,Male,No formal educational qualifications
1803,60,18,0.0,0,1,2015-02-01,20,Sun,1970-01-01,0,Thu,Occasional,20:25:34,0,48.0,Male,No formal educational qualifications
1804,60,19,1.0,6028,1,2015-05-01,19,Fri,2015-05-01,21,Fri,Occasional,19:23:08,21:03:00,48.0,Male,No formal educational qualifications
1805,60,20,0.0,0,1,2015-08-01,18,Sat,1970-01-01,0,Thu,Occasional,18:18:09,0,48.0,Male,No formal educational qualifications
1806,60,21,0.0,0,1,2015-11-01,20,Sun,1970-01-01,0,Thu,Occasional,20:40:10,0,48.0,Male,No formal educational qualifications
1807,60,22,0.0,0,1,2015-01-14,19,Wed,1970-01-01,0,Thu,Occasional,19:42:39,0,48.0,Male,No formal educational qualifications
1808,60,23,0.0,0,1,2015-01-17,18,Sat,1970-01-01,0,Thu,Occasional,18:55:13,0,48.0,Male,No formal educational qualifications
1809,60,24,0.0,0,1,2015-01-20,19,Tue,1970-01-01,0,Thu,Occasional,19:39:12,0,48.0,Male,No formal educational qualifications
1810,60,25,0.0,0,1,2015-01-23,20,Fri,1970-01-01,0,Thu,Occasional,20:14:36,0,48.0,Male,No formal educational qualifications
1811,60,26,0.0,0,1,2015-01-26,19,Mon,1970-01-01,0,Thu,Occasional,19:42:49,0,48.0,Male,No formal educational qualifications
1812,60,27,0.0,0,1,2015-01-29,19,Thu,1970-01-01,0,Thu,Occasional,19:56:07,0,48.0,Male,No formal educational qualifications
1813,60,28,0.0,0,1,2015-01-02,18,Fri,1970-01-01,0,Thu,Occasional,18:52:49,0,48.0,Male,No formal educational qualifications
1814,60,29,0.0,0,1,2015-04-02,18,Thu,1970-01-01,0,Thu,Occasional,18:23:41,0,48.0,Male,No formal educational qualifications
1815,60,30,0.0,0,1,2015-07-02,18,Thu,1970-01-01,0,Thu,Occasional,18:54:45,0,48.0,Male,No formal educational qualifications
1816,60,31,0.0,0,1,2015-10-02,20,Fri,1970-01-01,0,Thu,Occasional,20:08:10,0,48.0,Male,No formal educational qualifications
1817,60,32,0.0,0,1,2015-02-13,18,Fri,1970-01-01,0,Thu,Occasional,18:10:46,0,48.0,Male,No formal educational qualifications
1818,61,1,0.0,0,1,2014-11-17,18,Mon,1970-01-01,0,Thu,Occasional,18:22:12,0,36.0,Female,Postgraduate degree
1819,61,2,1.0,280,1,2014-11-20,20,Thu,2014-11-20,20,Thu,Occasional,20:01:53,20:06:00,36.0,Female,Postgraduate degree
1820,61,3,0.0,0,1,2014-11-23,19,Sun,1970-01-01,0,Thu,Occasional,19:44:36,0,36.0,Female,Postgraduate degree
1821,61,4,0.0,0,1,2014-11-26,20,Wed,1970-01-01,0,Thu,Occasional,20:07:51,0,36.0,Female,Postgraduate degree
1822,61,5,0.0,0,1,2014-11-29,19,Sat,1970-01-01,0,Thu,Occasional,19:19:47,0,36.0,Female,Postgraduate degree
1823,61,6,1.0,57679,1,2014-02-12,19,Wed,2014-03-12,11,Wed,Occasional,19:18:56,11:20:00,36.0,Female,Postgraduate degree
1824,61,7,0.0,0,1,2014-05-12,20,Mon,1970-01-01,0,Thu,Occasional,20:58:30,0,36.0,Female,Postgraduate degree
1825,61,8,0.0,0,1,2014-08-12,20,Tue,1970-01-01,0,Thu,Occasional,20:33:03,0,36.0,Female,Postgraduate degree
1826,61,9,0.0,0,1,2014-11-12,18,Wed,1970-01-01,0,Thu,Occasional,18:48:01,0,36.0,Female,Postgraduate degree
1827,61,10,0.0,0,1,2014-12-14,19,Sun,1970-01-01,0,Thu,Occasional,19:37:01,0,36.0,Female,Postgraduate degree
1828,61,11,0.0,0,1,2014-12-17,19,Wed,1970-01-01,0,Thu,Occasional,19:08:02,0,36.0,Female,Postgraduate degree
1829,61,12,0.0,0,1,2014-12-20,20,Sat,1970-01-01,0,Thu,Occasional,20:06:41,0,36.0,Female,Postgraduate degree
1830,61,13,0.0,0,1,2014-12-23,20,Tue,1970-01-01,0,Thu,Occasional,20:25:48,0,36.0,Female,Postgraduate degree
1831,61,14,0.0,0,1,2014-12-26,20,Fri,1970-01-01,0,Thu,Occasional,20:09:16,0,36.0,Female,Postgraduate degree
1832,62,1,1.0,6090,1,2014-09-25,16,Thu,2014-09-25,18,Thu,Intelligent,16:26:59,18:08:00,15.0,Female,Postgraduate degree
1833,62,2,0.0,0,1,2014-09-26,17,Fri,1970-01-01,0,Thu,Intelligent,17:13:52,0,15.0,Female,Postgraduate degree
1834,62,3,0.0,0,1,2014-09-26,21,Fri,1970-01-01,0,Thu,Intelligent,21:46:54,0,15.0,Female,Postgraduate degree
1835,62,4,0.0,0,1,2014-09-29,11,Mon,1970-01-01,0,Thu,Intelligent,11:53:56,0,15.0,Female,Postgraduate degree
1836,62,5,0.0,0,1,2014-01-10,21,Fri,1970-01-01,0,Thu,Intelligent,21:48:24,0,15.0,Female,Postgraduate degree
1837,62,6,0.0,0,1,2014-04-10,20,Thu,1970-01-01,0,Thu,Intelligent,20:36:16,0,15.0,Female,Postgraduate degree
1838,62,7,0.0,0,1,2014-07-10,9,Thu,1970-01-01,0,Thu,Intelligent,09:48:57,0,15.0,Female,Postgraduate degree
1839,62,8,0.0,0,1,2014-09-10,12,Wed,1970-01-01,0,Thu,Intelligent,12:20:23,0,15.0,Female,Postgraduate degree
1840,62,9,0.0,0,1,2014-11-10,13,Mon,1970-01-01,0,Thu,Intelligent,13:32:50,0,15.0,Female,Postgraduate degree
1841,62,10,0.0,0,1,2014-10-13,14,Mon,1970-01-01,0,Thu,Intelligent,14:01:25,0,15.0,Female,Postgraduate degree
1842,62,11,0.0,0,1,2014-10-15,18,Wed,1970-01-01,0,Thu,Intelligent,18:05:00,0,15.0,Female,Postgraduate degree
1843,62,12,0.0,0,1,2014-10-17,20,Fri,1970-01-01,0,Thu,Intelligent,20:48:29,0,15.0,Female,Postgraduate degree
1844,62,13,0.0,0,1,2014-10-20,11,Mon,1970-01-01,0,Thu,Intelligent,11:28:07,0,15.0,Female,Postgraduate degree
1845,62,14,0.0,0,1,2014-10-22,22,Wed,1970-01-01,0,Thu,Intelligent,22:13:17,0,15.0,Female,Postgraduate degree
1846,62,15,0.0,0,1,2014-10-25,10,Sat,1970-01-01,0,Thu,Intelligent,10:20:47,0,15.0,Female,Postgraduate degree
1847,62,16,0.0,0,1,2014-10-27,15,Mon,1970-01-01,0,Thu,Intelligent,15:15:15,0,15.0,Female,Postgraduate degree
1848,62,17,0.0,0,1,2014-10-29,21,Wed,1970-01-01,0,Thu,Intelligent,21:41:46,0,15.0,Female,Postgraduate degree
1849,62,18,0.0,0,1,2014-10-31,22,Fri,1970-01-01,0,Thu,Intelligent,22:17:05,0,15.0,Female,Postgraduate degree
1850,62,19,0.0,0,1,2014-03-11,11,Tue,1970-01-01,0,Thu,Intelligent,11:31:05,0,15.0,Female,Postgraduate degree
1851,62,20,0.0,0,1,2014-05-11,12,Sun,1970-01-01,0,Thu,Intelligent,12:34:06,0,15.0,Female,Postgraduate degree
1852,62,21,0.0,0,1,2014-07-11,16,Fri,1970-01-01,0,Thu,Intelligent,16:25:23,0,15.0,Female,Postgraduate degree
1853,62,22,1.0,138,1,2014-09-11,17,Thu,2014-09-11,17,Thu,Intelligent,17:19:28,17:21:00,15.0,Female,Postgraduate degree
1854,62,23,0.0,0,1,2014-09-11,21,Thu,1970-01-01,0,Thu,Intelligent,21:29:07,0,15.0,Female,Postgraduate degree
1855,62,24,0.0,0,1,2014-10-11,17,Sat,1970-01-01,0,Thu,Intelligent,17:05:17,0,15.0,Female,Postgraduate degree
1856,62,25,0.0,0,1,2014-11-11,17,Tue,1970-01-01,0,Thu,Intelligent,17:19:54,0,15.0,Female,Postgraduate degree
1857,62,26,0.0,0,1,2014-12-11,19,Thu,1970-01-01,0,Thu,Intelligent,19:14:06,0,15.0,Female,Postgraduate degree
1858,62,27,1.0,251,1,2014-11-13,19,Thu,2014-11-13,19,Thu,Intelligent,19:02:18,19:06:00,15.0,Female,Postgraduate degree
1859,62,28,0.0,0,1,2014-11-14,17,Fri,1970-01-01,0,Thu,Intelligent,17:13:00,0,15.0,Female,Postgraduate degree
1860,62,29,0.0,0,1,2014-11-16,11,Sun,1970-01-01,0,Thu,Intelligent,11:27:05,0,15.0,Female,Postgraduate degree
1861,62,30,0.0,0,1,2014-11-16,17,Sun,1970-01-01,0,Thu,Intelligent,17:03:21,0,15.0,Female,Postgraduate degree
1862,62,31,1.0,1269,1,2014-11-16,21,Sun,2014-11-16,21,Sun,Intelligent,21:15:23,21:36:00,15.0,Female,Postgraduate degree
1863,62,32,0.0,0,1,2014-11-17,11,Mon,1970-01-01,0,Thu,Intelligent,11:05:43,0,15.0,Female,Postgraduate degree
1864,62,33,0.0,0,1,2014-11-17,19,Mon,1970-01-01,0,Thu,Intelligent,19:36:25,0,15.0,Female,Postgraduate degree
1865,62,34,0.0,0,1,2014-11-19,10,Wed,1970-01-01,0,Thu,Intelligent,10:55:38,0,15.0,Female,Postgraduate degree
1866,62,35,1.0,355,1,2014-11-19,16,Wed,2014-11-19,16,Wed,Intelligent,16:10:41,16:16:00,15.0,Female,Postgraduate degree
1867,62,36,0.0,0,1,2014-11-20,12,Thu,1970-01-01,0,Thu,Intelligent,12:44:39,0,15.0,Female,Postgraduate degree
1868,62,37,0.0,0,1,2014-11-20,17,Thu,1970-01-01,0,Thu,Intelligent,17:38:43,0,15.0,Female,Postgraduate degree
1869,62,38,0.0,0,1,2014-11-21,10,Fri,1970-01-01,0,Thu,Intelligent,10:11:20,0,15.0,Female,Postgraduate degree
1870,62,39,0.0,0,1,2014-11-21,16,Fri,1970-01-01,0,Thu,Intelligent,16:21:59,0,15.0,Female,Postgraduate degree
1871,62,40,0.0,0,1,2014-11-22,15,Sat,1970-01-01,0,Thu,Intelligent,15:13:12,0,15.0,Female,Postgraduate degree
1872,62,41,0.0,0,1,2014-11-23,16,Sun,1970-01-01,0,Thu,Intelligent,16:59:36,0,15.0,Female,Postgraduate degree
1873,62,42,0.0,0,1,2014-11-23,21,Sun,1970-01-01,0,Thu,Intelligent,21:53:40,0,15.0,Female,Postgraduate degree
1874,62,43,0.0,0,1,2014-11-24,11,Mon,1970-01-01,0,Thu,Intelligent,11:11:49,0,15.0,Female,Postgraduate degree
1875,62,44,0.0,0,1,2014-11-24,21,Mon,1970-01-01,0,Thu,Intelligent,21:41:55,0,15.0,Female,Postgraduate degree
1876,62,45,0.0,0,1,2014-11-25,9,Tue,1970-01-01,0,Thu,Intelligent,09:51:34,0,15.0,Female,Postgraduate degree
1877,62,46,0.0,0,1,2014-11-25,14,Tue,1970-01-01,0,Thu,Intelligent,14:03:37,0,15.0,Female,Postgraduate degree
1878,62,47,0.0,0,1,2014-11-28,11,Fri,1970-01-01,0,Thu,Intelligent,11:03:05,0,15.0,Female,Postgraduate degree
1879,62,48,0.0,0,1,2014-11-28,18,Fri,1970-01-01,0,Thu,Intelligent,18:24:10,0,15.0,Female,Postgraduate degree
1880,62,49,0.0,0,1,2014-11-28,22,Fri,1970-01-01,0,Thu,Intelligent,22:36:12,0,15.0,Female,Postgraduate degree
1881,62,50,0.0,0,1,2014-11-29,13,Sat,1970-01-01,0,Thu,Intelligent,13:19:33,0,15.0,Female,Postgraduate degree
1882,62,51,0.0,0,1,2014-11-30,13,Sun,1970-01-01,0,Thu,Intelligent,13:28:47,0,15.0,Female,Postgraduate degree
1883,62,52,0.0,0,1,2014-11-30,19,Sun,1970-01-01,0,Thu,Intelligent,19:27:46,0,15.0,Female,Postgraduate degree
1884,62,53,0.0,0,1,2014-01-12,14,Sun,1970-01-01,0,Thu,Intelligent,14:00:55,0,15.0,Female,Postgraduate degree
1885,62,54,0.0,0,1,2014-02-12,13,Wed,1970-01-01,0,Thu,Intelligent,13:18:10,0,15.0,Female,Postgraduate degree
1886,62,55,0.0,0,1,2014-03-12,15,Wed,1970-01-01,0,Thu,Intelligent,15:36:26,0,15.0,Female,Postgraduate degree
1887,62,56,0.0,0,1,2014-04-12,9,Sat,1970-01-01,0,Thu,Intelligent,09:33:14,0,15.0,Female,Postgraduate degree
1888,62,57,0.0,0,1,2014-04-12,19,Sat,1970-01-01,0,Thu,Intelligent,19:00:20,0,15.0,Female,Postgraduate degree
1889,62,58,0.0,0,1,2014-05-12,10,Mon,1970-01-01,0,Thu,Intelligent,10:03:28,0,15.0,Female,Postgraduate degree
1890,63,1,0.0,0,1,2014-08-10,13,Sun,1970-01-01,0,Thu,Intelligent,13:10:12,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1891,63,1,1.0,2073,1,2014-04-11,15,Fri,2014-04-11,15,Fri,Intelligent,15:14:02,15:48:00,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1892,63,2,0.0,0,1,2014-09-10,15,Wed,1970-01-01,0,Thu,Intelligent,15:53:11,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1893,63,2,0.0,0,1,2014-08-11,11,Mon,1970-01-01,0,Thu,Intelligent,11:47:23,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1894,63,3,0.0,0,1,2014-09-10,21,Wed,1970-01-01,0,Thu,Intelligent,21:21:49,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1895,63,3,0.0,0,1,2014-10-11,12,Sat,1970-01-01,0,Thu,Intelligent,12:57:34,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1896,63,4,0.0,0,1,2014-12-10,11,Wed,1970-01-01,0,Thu,Intelligent,11:13:15,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1897,63,4,0.0,0,1,2014-12-11,20,Thu,1970-01-01,0,Thu,Intelligent,20:15:05,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1898,63,5,0.0,0,1,2014-10-14,16,Tue,1970-01-01,0,Thu,Intelligent,16:29:36,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1899,63,5,1.0,1568,1,2014-11-14,22,Fri,2014-11-14,23,Fri,Intelligent,22:54:07,23:20:00,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1900,63,6,0.0,0,1,2014-11-17,10,Mon,1970-01-01,0,Thu,Intelligent,10:32:18,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1901,63,7,0.0,0,1,2014-11-19,14,Wed,1970-01-01,0,Thu,Intelligent,14:03:15,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1902,63,8,0.0,0,1,2014-11-21,18,Fri,1970-01-01,0,Thu,Intelligent,18:33:43,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1903,63,9,0.0,0,1,2014-11-23,19,Sun,1970-01-01,0,Thu,Intelligent,19:14:32,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1904,63,10,0.0,0,1,2014-11-25,19,Tue,1970-01-01,0,Thu,Intelligent,19:31:00,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1905,63,11,0.0,0,1,2014-11-28,15,Fri,1970-01-01,0,Thu,Intelligent,15:02:01,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1906,63,12,0.0,0,1,2014-11-30,21,Sun,1970-01-01,0,Thu,Intelligent,21:11:19,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1907,63,13,0.0,0,1,2014-02-12,22,Wed,1970-01-01,0,Thu,Intelligent,22:04:18,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1908,63,14,0.0,0,1,2014-05-12,15,Mon,1970-01-01,0,Thu,Intelligent,15:52:57,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1909,63,15,0.0,0,1,2014-07-12,20,Sat,1970-01-01,0,Thu,Intelligent,20:44:16,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1910,63,16,0.0,0,1,2014-09-12,21,Fri,1970-01-01,0,Thu,Intelligent,21:22:07,0,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1911,63,17,1.0,738,1,2014-11-12,22,Wed,2014-11-12,23,Wed,Intelligent,22:47:54,23:00:00,26.0,Female,"Diploma (non degree) e.g. HNC, HND"
1912,65,1,1.0,197,1,2014-12-22,20,Mon,2014-12-22,20,Mon,Occasional,20:48:57,20:52:00,22.0,Female,Degree
1913,65,2,1.0,19,1,2014-12-25,19,Thu,2014-12-25,19,Thu,Occasional,19:04:06,19:04:00,22.0,Female,Degree
1914,66,1,1.0,202,1,2014-09-25,19,Thu,2014-09-25,19,Thu,Daily,19:07:13,19:10:00,45.0,Male,Postgraduate degree
1915,66,2,0.0,0,1,2014-09-26,19,Fri,1970-01-01,0,Thu,Daily,19:23:01,0,45.0,Male,Postgraduate degree
1916,66,3,0.0,0,1,2014-09-27,18,Sat,1970-01-01,0,Thu,Daily,18:12:59,0,45.0,Male,Postgraduate degree
1917,66,4,0.0,0,1,2014-09-28,20,Sun,1970-01-01,0,Thu,Daily,20:31:23,0,45.0,Male,Postgraduate degree
1918,66,5,0.0,0,1,2014-09-29,20,Mon,1970-01-01,0,Thu,Daily,20:01:36,0,45.0,Male,Postgraduate degree
1919,66,6,1.0,4537,1,2014-09-30,19,Tue,2014-09-30,20,Tue,Daily,19:30:08,20:45:00,45.0,Male,Postgraduate degree
1920,66,7,0.0,0,1,2014-01-10,19,Fri,1970-01-01,0,Thu,Daily,19:05:58,0,45.0,Male,Postgraduate degree
1921,66,8,0.0,0,1,2014-02-10,18,Mon,1970-01-01,0,Thu,Daily,18:37:36,0,45.0,Male,Postgraduate degree
1922,66,9,0.0,0,1,2014-03-10,20,Mon,1970-01-01,0,Thu,Daily,20:58:12,0,45.0,Male,Postgraduate degree
1923,66,10,0.0,0,1,2014-04-10,19,Thu,1970-01-01,0,Thu,Daily,19:08:33,0,45.0,Male,Postgraduate degree
1924,66,11,0.0,0,1,2014-05-10,19,Sat,1970-01-01,0,Thu,Daily,19:49:06,0,45.0,Male,Postgraduate degree
1925,66,12,0.0,0,1,2014-06-10,19,Tue,1970-01-01,0,Thu,Daily,19:36:15,0,45.0,Male,Postgraduate degree
1926,66,13,0.0,0,1,2014-07-10,18,Thu,1970-01-01,0,Thu,Daily,18:22:55,0,45.0,Male,Postgraduate degree
1927,66,14,1.0,21,1,2014-08-10,19,Sun,2014-08-10,19,Sun,Daily,19:03:26,19:03:00,45.0,Male,Postgraduate degree
1928,66,15,0.0,0,1,2014-09-10,18,Wed,1970-01-01,0,Thu,Daily,18:36:35,0,45.0,Male,Postgraduate degree
