id,activity id,page,activity type,status,time,status,time,seconds on page,session number,time since last log
72,connect msg 6 label,connect_msg_6_label,info,start,22-11-14 04:30:36.968,complete,22-11-14 04:30:39.122,3,16,0.49
72,CWOAbout,About Connect With Others,info,start,22-11-14 04:30:39.378,,,0,16,0.26
72,CWOAbout,About Connect With Others,info,start,22-11-14 04:30:39.488,complete,22-11-14 04:30:41.288,2,16,0.11
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,22-11-14 04:30:41.330,execute_function,22-11-14 04:30:43.939,2,16,0.04
72,CWORate,Connect With Others Rate,survey,start,22-11-14 04:30:46.389,complete,22-11-14 04:30:48.231,2,16,2.45
72,ToolUnlockAlert,Tool Unlocked,info,start,22-11-14 04:30:48.378,,,0,16,0.15
72,connect msg 1 label,connect_msg_1_label,info,start,25-11-14 03:25:36.176,,,0,17,255287.80
72,connect msg 7 label,connect_msg_7_label,info,start,25-11-14 03:25:36.606,complete,25-11-14 03:25:38.691,2,17,0.43
72,CWOAbout,About Connect With Others,info,start,25-11-14 03:25:38.947,,,0,17,0.26
72,CWOAbout,About Connect With Others,info,start,25-11-14 03:25:39.078,complete,25-11-14 03:25:39.979,0,17,0.13
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,25-11-14 03:25:40.017,execute_function,25-11-14 03:25:41.643,1,17,0.04
72,CWORate,Connect With Others Rate,survey,start,25-11-14 03:25:44.016,complete,25-11-14 03:25:47.951,3,17,2.37
72,ToolUnlockAlert,Tool Unlocked,info,start,25-11-14 03:25:48.096,,,0,17,0.14
72,CWOSequence,Connect With Others,sequence,start,02-12-14 18:15:11.348,,,0,18,658163.25
72,CWOAbout,About Connect With Others,info,start,02-12-14 18:15:13.627,,,0,18,2.28
72,CWOAbout,About Connect With Others,info,start,02-12-14 18:15:13.830,complete,02-12-14 18:15:16.136,3,18,0.20
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,02-12-14 18:15:16.188,execute_function,02-12-14 18:15:19.123,3,18,0.05
72,CWORate,Connect With Others Rate,survey,start,02-12-14 18:15:21.027,complete,02-12-14 18:15:22.242,1,18,1.90
72,ToolUnlockAlert,Tool Unlocked,info,start,02-12-14 18:15:22.387,,,0,18,0.14
72,connect msg 1 label,connect_msg_1_label,info,start,04-12-14 19:08:42.679,,,0,19,176000.29
72,connect msg 8 label,connect_msg_8_label,info,start,04-12-14 19:08:43.209,complete,04-12-14 19:08:45.441,2,19,0.53
72,CWOAbout,About Connect With Others,info,start,04-12-14 19:08:45.619,,,0,19,0.18
72,CWOAbout,About Connect With Others,info,start,04-12-14 19:08:45.739,complete,04-12-14 19:08:47.602,2,19,0.12
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,04-12-14 19:08:47.639,execute_function,04-12-14 19:08:49.976,2,19,0.04
72,CWORate,Connect With Others Rate,survey,start,04-12-14 19:08:51.449,complete,04-12-14 19:08:53.020,2,19,1.47
72,ToolUnlockAlert,Tool Unlocked,info,start,04-12-14 19:08:53.141,,,0,19,0.12
72,connect msg 1 label,connect_msg_1_label,info,start,20-12-14 20:01:32.381,,,0,20,1385559.24
72,connect msg 9 label,connect_msg_9_label,info,start,20-12-14 20:01:33.133,complete,20-12-14 20:01:35.478,2,20,0.75
72,CWOAbout,About Connect With Others,info,start,20-12-14 20:01:35.603,,,0,20,0.13
72,CWOAbout,About Connect With Others,info,start,20-12-14 20:01:35.723,complete,20-12-14 20:01:37.194,2,20,0.12
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,20-12-14 20:01:37.223,execute_function,20-12-14 20:01:39.778,2,20,0.03
72,CWOPlanner,Your Plans,planner,start,20-12-14 20:01:41.563,complete,20-12-14 20:01:50.918,9,20,1.78
72,CWORate,Connect With Others Rate,survey,start,20-12-14 20:01:51.053,complete,20-12-14 20:01:53.236,2,20,0.13
72,ToolUnlockAlert,Tool Unlocked,info,start,20-12-14 20:01:53.363,,,0,20,0.13
72,connect msg 1 label,connect_msg_1_label,info,start,23-12-14 18:59:55.436,,,0,21,255482.07
72,connect msg 10 label,connect_msg_10_label,info,start,23-12-14 18:59:56.268,complete,23-12-14 18:59:58.257,2,21,0.83
72,CWOAbout,About Connect With Others,info,start,23-12-14 18:59:58.349,,,0,21,0.09
72,CWOAbout,About Connect With Others,info,start,23-12-14 18:59:58.491,complete,23-12-14 18:59:59.890,1,21,0.14
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,23-12-14 19:00:00.036,execute_function,23-12-14 19:00:02.359,2,21,0.15
72,CWORate,Connect With Others Rate,survey,start,23-12-14 19:00:04.478,complete,23-12-14 19:00:06.410,2,21,2.12
72,ToolUnlockAlert,Tool Unlocked,info,start,23-12-14 19:00:06.680,,,0,21,0.27
72,connect msg 1 label,connect_msg_1_label,info,start,27-12-14 20:28:42.808,,,0,22,350916.13
72,connect msg 1 label,connect_msg_1_label,info,start,27-12-14 20:28:43.160,complete,27-12-14 20:28:45.219,2,22,0.35
72,CWOAbout,About Connect With Others,info,start,27-12-14 20:28:45.760,,,0,22,0.54
72,CWOAbout,About Connect With Others,info,start,27-12-14 20:28:45.970,complete,27-12-14 20:28:47.844,2,22,0.21
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,27-12-14 20:28:47.879,execute_function,27-12-14 20:28:48.961,1,22,0.03
72,CWORate,Connect With Others Rate,survey,start,27-12-14 20:28:50.780,complete,27-12-14 20:28:52.401,2,22,1.82
72,ToolUnlockAlert,Tool Unlocked,info,start,27-12-14 20:28:52.530,,,0,22,0.13
72,enjoy msg 1 label,enjoy_msg_1_label,info,start,28-12-14 19:08:25.807,,,0,23,81573.28
72,enjoy msg 4 label,enjoy_msg_4_label,info,start,28-12-14 19:08:26.468,complete,28-12-14 19:08:36.286,10,23,0.66
72,EnjoyAbout,About Enjoyable Moments,info,start,28-12-14 19:08:36.676,,,0,23,0.39
72,EnjoyAbout,About Enjoyable Moments,info,start,28-12-14 19:08:36.836,complete,28-12-14 19:08:38.587,2,23,0.16
72,EnjoyPlanReview,Enjoyable Moments Plans Review,planner review,start,28-12-14 19:08:38.734,execute_function,28-12-14 19:08:46.464,8,23,0.15
72,EnjoyRate,Enjoyable Moments Rate,survey,start,28-12-14 19:08:48.188,complete,28-12-14 19:08:50.069,2,23,1.72
72,ToolUnlockAlert,Tool Unlocked,info,start,28-12-14 19:08:50.210,,,0,23,0.14
72,sleep msg 1 label,sleep_msg_1_label,info,start,29-12-14 19:48:37.906,,,0,24,88787.70
72,sleep msg 2 label,sleep_msg_2_label,info,start,29-12-14 19:48:38.116,complete,29-12-14 19:48:41.392,3,24,0.21
72,SleepAbout,About Sleep Well,info,start,29-12-14 19:48:41.896,,,0,24,0.50
72,SleepAbout,About Sleep Well,info,start,29-12-14 19:48:42.006,complete,29-12-14 19:48:43.391,1,24,0.11
72,SleepPlanReview,Sleep Well Plans Review,planner review,start,29-12-14 19:48:43.426,execute_function,29-12-14 19:48:50.151,7,24,0.04
72,SleepRate,Sleep Well Rate,survey,start,29-12-14 19:48:51.586,complete,29-12-14 19:48:54.391,3,24,1.43
72,ToolUnlockAlert,Tool Unlocked,info,start,29-12-14 19:48:54.506,,,0,24,0.12
72,connect msg 1 label,connect_msg_1_label,info,start,07-01-15 19:58:56.077,,,0,25,778201.57
72,connect msg 2 label,connect_msg_2_label,info,start,07-01-15 19:58:56.339,complete,07-01-15 19:58:58.349,2,25,0.26
72,CWOAbout,About Connect With Others,info,start,07-01-15 19:58:58.860,,,0,25,0.51
72,CWOAbout,About Connect With Others,info,start,07-01-15 19:58:59.060,complete,07-01-15 19:59:00.665,1,25,0.20
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,07-01-15 19:59:00.701,execute_function,07-01-15 19:59:01.842,1,25,0.04
72,CWORate,Connect With Others Rate,survey,start,07-01-15 19:59:04.229,complete,07-01-15 19:59:05.914,1,25,2.39
72,ToolUnlockAlert,Tool Unlocked,info,start,07-01-15 19:59:06.092,,,0,25,0.18
72,connect msg 1 label,connect_msg_1_label,info,start,10-01-15 19:51:08.447,,,0,26,258722.36
72,connect msg 3 label,connect_msg_3_label,info,start,10-01-15 19:51:08.679,complete,10-01-15 19:51:10.987,2,26,0.23
72,CWOAbout,About Connect With Others,info,start,10-01-15 19:51:11.434,,,0,26,0.45
72,CWOAbout,About Connect With Others,info,start,10-01-15 19:51:11.560,complete,10-01-15 19:51:13.168,2,26,0.13
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,10-01-15 19:51:13.197,execute_function,10-01-15 19:51:14.481,1,26,0.03
72,CWORate,Connect With Others Rate,survey,start,10-01-15 19:51:15.627,complete,10-01-15 19:51:17.519,2,26,1.15
72,ToolUnlockAlert,Tool Unlocked,info,start,10-01-15 19:51:17.657,,,0,26,0.14
72,connect msg 1 label,connect_msg_1_label,info,start,12-01-15 20:29:28.958,,,0,27,175091.30
72,connect msg 4 label,connect_msg_4_label,info,start,12-01-15 20:29:29.349,complete,12-01-15 20:29:31.322,2,27,0.39
72,CWOAbout,About Connect With Others,info,start,12-01-15 20:29:31.740,,,0,27,0.42
72,CWOAbout,About Connect With Others,info,start,12-01-15 20:29:31.860,complete,12-01-15 20:29:33.425,2,27,0.12
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,12-01-15 20:29:33.470,execute_function,12-01-15 20:29:38.092,5,27,0.05
72,CWORate,Connect With Others Rate,survey,start,12-01-15 20:29:39.890,complete,12-01-15 20:29:41.382,2,27,1.80
72,ToolUnlockAlert,Tool Unlocked,info,start,12-01-15 20:29:41.520,,,0,27,0.14
72,enjoy msg 1 label,enjoy_msg_1_label,info,start,13-01-15 20:53:00.606,,,0,28,87799.09
72,enjoy msg 5 label,enjoy_msg_5_label,info,start,13-01-15 20:53:00.991,complete,13-01-15 20:53:03.697,3,28,0.38
72,EnjoyAbout,About Enjoyable Moments,info,start,13-01-15 20:53:04.027,,,0,28,0.33
72,EnjoyAbout,About Enjoyable Moments,info,start,13-01-15 20:53:04.147,complete,13-01-15 20:53:05.651,1,28,0.12
72,EnjoyPlanReview,Enjoyable Moments Plans Review,planner review,start,13-01-15 20:53:05.687,execute_function,13-01-15 20:53:12.340,7,28,0.04
72,EnjoyRate,Enjoyable Moments Rate,survey,start,13-01-15 20:53:13.868,complete,13-01-15 20:53:15.502,2,28,1.53
72,ToolUnlockAlert,Tool Unlocked,info,start,13-01-15 20:53:15.659,,,0,28,0.16
72,connect msg 1 label,connect_msg_1_label,info,start,16-01-15 18:32:06.389,,,0,29,250730.73
72,connect msg 5 label,connect_msg_5_label,info,start,16-01-15 18:32:06.789,complete,16-01-15 18:32:08.985,2,29,0.40
72,CWOAbout,About Connect With Others,info,start,16-01-15 18:32:09.329,,,0,29,0.34
72,CWOAbout,About Connect With Others,info,start,16-01-15 18:32:09.459,complete,16-01-15 18:32:11.476,2,29,0.13
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,16-01-15 18:32:11.511,execute_function,16-01-15 18:32:14.613,3,29,0.03
72,CWORate,Connect With Others Rate,survey,start,16-01-15 18:32:16.169,complete,16-01-15 18:32:17.686,1,29,1.56
72,ToolUnlockAlert,Tool Unlocked,info,start,16-01-15 18:32:17.839,,,0,29,0.15
72,enjoy msg 1 label,enjoy_msg_1_label,info,start,17-01-15 18:43:01.947,,,0,30,87044.11
72,enjoy msg 6 label,enjoy_msg_6_label,info,start,17-01-15 18:43:02.449,complete,17-01-15 18:43:04.622,2,30,0.50
72,EnjoyAbout,About Enjoyable Moments,info,start,17-01-15 18:43:04.919,,,0,30,0.30
72,EnjoyAbout,About Enjoyable Moments,info,start,17-01-15 18:43:05.059,complete,17-01-15 18:43:06.484,1,30,0.14
72,EnjoyPlanReview,Enjoyable Moments Plans Review,planner review,start,17-01-15 18:43:06.521,execute_function,17-01-15 18:43:11.798,5,30,0.04
72,EnjoyRate,Enjoyable Moments Rate,survey,start,17-01-15 18:43:13.749,complete,17-01-15 18:43:15.278,2,30,1.95
72,ToolUnlockAlert,Tool Unlocked,info,start,17-01-15 18:43:15.429,,,0,30,0.15
72,connect msg 1 label,connect_msg_1_label,info,start,20-01-15 18:23:52.212,,,0,31,258036.78
72,connect msg 6 label,connect_msg_6_label,info,start,20-01-15 18:23:52.597,complete,20-01-15 18:23:54.749,2,31,0.38
72,CWOAbout,About Connect With Others,info,start,20-01-15 18:23:55.059,,,0,31,0.31
72,CWOAbout,About Connect With Others,info,start,20-01-15 18:23:55.177,complete,20-01-15 18:23:57.132,2,31,0.12
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,20-01-15 18:23:57.167,execute_function,20-01-15 18:23:59.663,2,31,0.04
72,CWORate,Connect With Others Rate,survey,start,20-01-15 18:24:01.037,complete,20-01-15 18:24:03.681,2,31,1.37
72,ToolUnlockAlert,Tool Unlocked,info,start,20-01-15 18:24:03.818,,,0,31,0.14
72,connect msg 1 label,connect_msg_1_label,info,start,23-01-15 18:29:37.201,,,0,32,259533.38
72,connect msg 7 label,connect_msg_7_label,info,start,23-01-15 18:29:37.691,complete,23-01-15 18:29:40.074,3,32,0.49
72,CWOAbout,About Connect With Others,info,start,23-01-15 18:29:40.301,,,0,32,0.23
72,CWOAbout,About Connect With Others,info,start,23-01-15 18:29:40.431,complete,23-01-15 18:29:42.914,2,32,0.13
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,23-01-15 18:29:42.961,execute_function,23-01-15 18:29:46.990,4,32,0.05
72,CWORate,Connect With Others Rate,survey,start,23-01-15 18:29:48.501,complete,23-01-15 18:29:49.822,1,32,1.51
72,ToolUnlockAlert,Tool Unlocked,info,start,23-01-15 18:29:49.952,,,0,32,0.13
72,connect msg 1 label,connect_msg_1_label,info,start,25-01-15 21:18:49.744,,,0,33,182939.79
72,connect msg 8 label,connect_msg_8_label,info,start,25-01-15 21:18:50.296,complete,25-01-15 21:18:52.477,2,33,0.55
72,CWOAbout,About Connect With Others,info,start,25-01-15 21:18:52.656,,,0,33,0.18
72,CWOAbout,About Connect With Others,info,start,25-01-15 21:18:52.786,complete,25-01-15 21:18:54.555,2,33,0.13
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,25-01-15 21:18:54.586,execute_function,25-01-15 21:18:57.489,3,33,0.03
72,CWORate,Connect With Others Rate,survey,start,25-01-15 21:18:58.936,complete,25-01-15 21:19:00.998,2,33,1.45
72,ToolUnlockAlert,Tool Unlocked,info,start,25-01-15 21:19:01.146,,,0,33,0.15
72,connect msg 1 label,connect_msg_1_label,info,start,28-01-15 19:08:40.490,,,0,34,251379.34
72,connect msg 9 label,connect_msg_9_label,info,start,28-01-15 19:08:41.538,complete,28-01-15 19:08:43.615,2,34,1.05
72,CWOAbout,About Connect With Others,info,start,28-01-15 19:08:43.756,,,0,34,0.14
72,CWOAbout,About Connect With Others,info,start,28-01-15 19:08:43.895,complete,28-01-15 19:08:45.244,2,34,0.14
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,28-01-15 19:08:45.308,execute_function,28-01-15 19:08:47.468,2,34,0.06
72,CWORate,Connect With Others Rate,survey,start,28-01-15 19:08:48.816,complete,28-01-15 19:08:50.249,2,34,1.35
72,ToolUnlockAlert,Tool Unlocked,info,start,28-01-15 19:08:50.386,,,0,34,0.14
72,connect msg 1 label,connect_msg_1_label,info,start,31-01-15 19:04:59.369,,,0,35,258968.98
72,connect msg 10 label,connect_msg_10_label,info,start,31-01-15 19:04:59.966,complete,31-01-15 19:05:01.970,2,35,0.60
72,CWOAbout,About Connect With Others,info,start,31-01-15 19:05:02.057,,,0,35,0.09
72,CWOAbout,About Connect With Others,info,start,31-01-15 19:05:02.174,complete,31-01-15 19:05:03.441,1,35,0.12
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,31-01-15 19:05:03.474,execute_function,31-01-15 19:05:05.129,2,35,0.03
72,CWORate,Connect With Others Rate,survey,start,31-01-15 19:05:10.017,complete,31-01-15 19:05:14.828,4,35,4.89
72,ToolUnlockAlert,Tool Unlocked,info,start,31-01-15 19:05:14.977,,,0,35,0.15
72,connect msg 1 label,connect_msg_1_label,info,start,02-02-15 21:04:53.090,,,0,36,179978.11
72,connect msg 1 label,connect_msg_1_label,info,start,02-02-15 21:04:53.270,complete,02-02-15 21:04:55.601,2,36,0.18
72,CWOAbout,About Connect With Others,info,start,02-02-15 21:04:56.171,,,0,36,0.57
72,CWOAbout,About Connect With Others,info,start,02-02-15 21:04:56.361,complete,02-02-15 21:04:57.814,1,36,0.19
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,02-02-15 21:04:57.851,execute_function,02-02-15 21:04:59.642,2,36,0.04
72,CWORate,Connect With Others Rate,survey,start,02-02-15 21:05:01.430,complete,02-02-15 21:05:02.532,1,36,1.79
72,ToolUnlockAlert,Tool Unlocked,info,start,02-02-15 21:05:02.680,,,0,36,0.15
72,enjoy msg 1 label,enjoy_msg_1_label,info,start,03-02-15 22:01:10.754,,,0,37,89768.07
72,enjoy msg 7 label,enjoy_msg_7_label,info,start,03-02-15 22:01:11.137,complete,03-02-15 22:01:13.453,2,37,0.38
72,EnjoyAbout,About Enjoyable Moments,info,start,03-02-15 22:01:13.677,,,0,37,0.22
72,EnjoyAbout,About Enjoyable Moments,info,start,03-02-15 22:01:13.787,complete,03-02-15 22:01:15.220,2,37,0.11
72,EnjoyPlanReview,Enjoyable Moments Plans Review,planner review,start,03-02-15 22:01:15.279,execute_function,03-02-15 22:01:24.209,9,37,0.06
72,EnjoyRate,Enjoyable Moments Rate,survey,start,03-02-15 22:01:25.658,complete,03-02-15 22:01:26.900,1,37,1.45
72,ToolUnlockAlert,Tool Unlocked,info,start,03-02-15 22:01:27.007,,,0,37,0.11
72,sleep msg 1 label,sleep_msg_1_label,info,start,04-02-15 19:14:21.882,,,0,38,76374.88
72,sleep msg 3 label,sleep_msg_3_label,info,start,04-02-15 19:14:22.095,complete,04-02-15 19:14:24.622,2,38,0.21
72,SleepAbout,About Sleep Well,info,start,04-02-15 19:14:24.874,,,0,38,0.25
72,SleepAbout,About Sleep Well,info,start,04-02-15 19:14:24.963,complete,04-02-15 19:14:26.356,2,38,0.09
72,SleepPlanReview,Sleep Well Plans Review,planner review,start,04-02-15 19:14:26.384,execute_function,04-02-15 19:14:32.867,6,38,0.03
72,SleepRate,Sleep Well Rate,survey,start,04-02-15 19:14:34.383,complete,04-02-15 19:14:35.759,1,38,1.52
72,ToolUnlockAlert,Tool Unlocked,info,start,04-02-15 19:14:35.859,,,0,38,0.10
72,connect msg 1 label,connect_msg_1_label,info,start,05-02-15 18:05:26.503,,,0,39,82250.64
72,connect msg 2 label,connect_msg_2_label,info,start,05-02-15 18:05:26.656,complete,05-02-15 18:05:32.035,6,39,0.15
72,CWOAbout,About Connect With Others,info,start,05-02-15 18:05:32.404,,,0,39,0.37
72,CWOAbout,About Connect With Others,info,start,05-02-15 18:05:32.493,complete,05-02-15 18:05:34.556,2,39,0.09
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,05-02-15 18:05:34.594,execute_function,05-02-15 18:05:38.148,4,39,0.04
72,CWORate,Connect With Others Rate,survey,start,05-02-15 18:05:39.664,complete,05-02-15 18:05:40.921,1,39,1.52
72,ToolUnlockAlert,Tool Unlocked,info,start,05-02-15 18:05:41.014,,,0,39,0.09
72,connect msg 1 label,connect_msg_1_label,info,start,07-02-15 19:22:57.352,,,0,40,177436.34
72,connect msg 3 label,connect_msg_3_label,info,start,07-02-15 19:22:57.505,complete,07-02-15 19:22:59.963,2,40,0.15
72,CWOAbout,About Connect With Others,info,start,07-02-15 19:23:00.305,,,0,40,0.34
72,CWOAbout,About Connect With Others,info,start,07-02-15 19:23:00.395,complete,07-02-15 19:23:01.922,1,40,0.09
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,07-02-15 19:23:01.945,execute_function,07-02-15 19:23:06.339,5,40,0.02
72,CWORate,Connect With Others Rate,survey,start,07-02-15 19:23:07.984,complete,07-02-15 19:23:09.368,2,40,1.64
72,ToolUnlockAlert,Tool Unlocked,info,start,07-02-15 19:23:09.454,,,0,40,0.09
72,enjoy msg 1 label,enjoy_msg_1_label,info,start,08-02-15 19:17:21.422,,,0,41,86051.97
72,enjoy msg 8 label,enjoy_msg_8_label,info,start,08-02-15 19:17:21.865,back,08-02-15 19:17:24.127,3,41,0.44
72,connect msg 1 label,connect_msg_1_label,info,start,11-02-15 20:48:44.630,,,0,42,264680.50
72,connect msg 4 label,connect_msg_4_label,info,start,11-02-15 20:48:44.855,complete,11-02-15 20:48:47.764,3,42,0.22
72,CWOAbout,About Connect With Others,info,start,11-02-15 20:48:48.086,,,0,42,0.32
72,CWOAbout,About Connect With Others,info,start,11-02-15 20:48:48.186,complete,11-02-15 20:48:49.296,1,42,0.10
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,11-02-15 20:48:49.320,execute_function,11-02-15 20:48:51.931,2,42,0.02
72,CWORate,Connect With Others Rate,survey,start,11-02-15 20:48:53.276,complete,11-02-15 20:48:54.389,1,42,1.35
72,ToolUnlockAlert,Tool Unlocked,info,start,11-02-15 20:48:54.496,,,0,42,0.11
72,connect msg 1 label,connect_msg_1_label,info,start,15-02-15 20:15:38.427,,,0,43,343603.93
72,connect msg 5 label,connect_msg_5_label,info,start,15-02-15 20:15:38.658,complete,15-02-15 20:15:41.196,3,43,0.23
72,CWOAbout,About Connect With Others,info,start,15-02-15 20:15:41.579,,,0,43,0.38
72,CWOAbout,About Connect With Others,info,start,15-02-15 20:15:41.698,complete,15-02-15 20:15:43.399,2,43,0.12
72,CWOPlanReview,Connect With Others Plans Review,planner review,start,15-02-15 20:15:43.428,execute_function,15-02-15 20:15:46.541,3,43,0.03
72,CWORate,Connect With Others Rate,survey,start,15-02-15 20:15:47.908,complete,15-02-15 20:15:49.182,2,43,1.37
72,ToolUnlockAlert,Tool Unlocked,info,start,15-02-15 20:15:49.278,,,0,43,0.10
73,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,07-10-14 23:35:36.516,,,0,1,0.00
73,refToBase,Begin Intervention,info,start,07-10-14 23:35:39.242,,,0,1,2.73
73,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,07-10-14 23:38:15.717,,,0,1,156.47
73,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,07-10-14 23:38:16.283,,,0,1,0.57
73,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,07-10-14 23:38:18.604,complete,07-10-14 23:39:23.467,65,1,2.32
